rating,neg,neu,pos
2,0.69453126,0.116587505,-0.84315693
1,2.682548,-0.26569295,-2.5513268
4,0.35611024,0.5978404,-1.004457
1,1.1339041,0.23900391,-1.480425
1,0.6867617,0.118620634,-0.833113
1,2.5813494,-0.40509915,-2.1884513
4,0.6535165,0.3551398,-1.0633674
1,0.6876378,0.33074087,-1.1501886
1,2.502884,-0.4820997,-2.1506586
4,-0.30539536,0.18246903,0.29842335
1,0.79416806,0.29188037,-1.1909107
1,1.7012076,0.011867125,-1.8329145
2,1.4988081,0.16887467,-1.7740911
2,-1.0175624,0.2529896,0.8946368
3,2.8129585,-0.35343415,-2.609382
4,0.7188319,0.029229917,-0.7552376
3,-0.4146568,0.43145978,0.033646353
2,-0.21313149,0.16420746,0.14010905
4,-1.2605882,0.34482443,1.1129361
4,0.26042825,0.51272154,-0.73351496
2,1.0844152,0.39354688,-1.6114813
4,0.40917546,0.28552485,-0.7325722
1,2.1605868,-0.12355613,-2.1758888
1,2.5048952,-0.4139186,-2.133459
1,3.0656056,-0.47292233,-2.6279197
4,0.78800833,0.4828503,-1.3150775
4,0.663141,0.16028729,-0.8632046
4,-0.029428713,0.24362372,-0.17296475
4,2.30381,-0.02527063,-2.3978343
3,0.7893487,0.15070106,-1.0055251
3,2.004034,0.0064993836,-2.1910417
1,2.6953115,-0.23834822,-2.5940545
2,1.5308764,-0.05057821,-1.5695715
1,2.1472125,-0.019127276,-2.2740614
4,0.27444986,0.25299352,-0.5241466
1,2.9809003,-0.50149614,-2.4836855
2,0.13547112,0.28346294,-0.37540656
4,1.5387262,0.0014854223,-1.6233408
4,0.8810576,0.059001878,-0.95825875
2,0.9963102,0.22394037,-1.2536019
1,1.7699208,0.0061562397,-1.9686447
1,1.9909534,0.014524162,-2.1096745
1,-0.22693907,0.41077477,-0.14751393
1,1.5094554,0.20549862,-1.8071773
4,0.8480968,0.27165902,-1.1652715
1,1.3550756,0.17876682,-1.6108454
1,0.7704912,-0.06932728,-0.72627133
2,-0.6183162,0.4863879,0.19539163
2,0.11676955,0.28508836,-0.3503488
1,1.6307635,-0.08610235,-1.6008766
4,2.281215,-0.18040098,-2.265575
3,1.1142551,0.104727834,-1.2845978
4,1.2092199,0.019458301,-1.2844942
3,-2.0126185,-0.23818864,2.9197907
1,0.89729923,0.20504466,-1.1976372
4,0.2788168,0.24641328,-0.54424083
2,1.4644256,0.20550165,-1.7913264
2,2.657541,-0.4239707,-2.3190827
4,-1.2812326,0.09342151,1.5760978
1,2.290418,-0.20831002,-2.1909294
2,1.5481412,0.22629477,-1.907751
3,0.89881355,0.17092766,-1.1473863
3,1.0725358,0.015846789,-1.1415309
2,0.8457811,0.3143434,-1.2374159
4,1.0853124,0.33821118,-1.4566337
1,2.9765155,-0.49985743,-2.5794547
4,1.8455323,-0.028539706,-1.8810761
4,2.6886091,-0.34951645,-2.5465403
3,1.0013396,0.15504056,-1.2061753
1,1.2226733,0.23113677,-1.5711697
1,1.3217187,0.20048694,-1.6313103
1,3.311874,-0.8732058,-2.5920603
1,1.5681986,0.31186992,-2.011776
1,2.0258112,-0.13801202,-2.0095766
4,-0.41009992,0.15290745,0.38650596
2,0.9429945,0.5079203,-1.4882623
4,1.3545535,0.2460158,-1.7081395
3,2.272726,-0.34165233,-2.0573945
3,1.4252462,0.21452646,-1.8798865
2,-0.40198565,0.11000387,0.5002664
1,0.8135759,0.22500634,-1.125793
3,3.3275518,-0.7701901,-2.5910742
4,-1.4583714,0.22938131,1.4717375
3,0.072246194,0.23142521,-0.24255148
1,3.277669,-0.8872497,-2.5032432
1,2.781424,-0.27202564,-2.5947552
4,0.7386549,0.39960063,-1.213501
1,0.364924,0.2892701,-0.68992203
3,2.7427468,-0.43313122,-2.3774605
1,0.9741153,0.46592528,-1.5376347
2,1.0560405,0.24870308,-1.3649279
2,-0.19698074,-0.10715887,0.5377463
3,0.5513617,0.5345184,-1.1026419
4,0.6126024,0.33954883,-0.97523046
1,1.0887952,0.5075877,-1.6624291
1,3.1558692,-0.63006413,-2.693824
4,0.8925426,0.4469062,-1.4726897
2,1.3032115,0.08758725,-1.4731373
1,1.9693165,-0.18098381,-1.9140483
3,0.73557335,0.61792314,-1.4522318
1,0.775128,0.16708423,-0.9634873
1,1.2532165,0.28976238,-1.6774468
2,2.2331016,-0.076298475,-2.2893739
3,0.79053944,0.30948192,-1.1961428
1,3.3388548,-0.92544854,-2.5259066
1,2.8102317,-0.4956736,-2.4569266
4,0.27631664,0.12877476,-0.36220154
1,0.7978645,0.24043952,-1.0774047
2,1.4216995,0.28756535,-1.8431469
1,3.1655152,-0.6725673,-2.6241088
1,-2.5129094,0.1637351,2.6658092
1,2.0941155,-0.11998166,-2.0776758
1,1.5426409,0.076328345,-1.7358147
3,0.7050199,0.13767953,-0.86598676
1,0.5989622,0.4588079,-1.0519198
3,1.0413759,0.23012738,-1.3780357
1,1.8006972,0.13747285,-2.1185598
2,0.40031105,0.30509353,-0.78426164
2,1.5671959,-0.06264296,-1.5761145
3,2.4607053,-0.31812292,-2.265921
1,3.0112996,-0.57239497,-2.637761
3,0.4702224,0.24792992,-0.74210906
1,1.0251935,0.09430298,-1.1606231
4,0.9730595,0.22594215,-1.3123422
1,2.5333529,-0.32050914,-2.3381498
3,0.30449528,0.24560942,-0.529704
4,-0.14511319,0.26721722,-0.0829578
1,2.142389,0.02141856,-2.321617
3,2.5133252,-0.40587127,-2.1866014
2,2.241986,-0.096620604,-2.253075
1,0.012546029,0.34680426,-0.34328696
2,1.7403204,-0.124206536,-1.6419128
1,1.918507,-0.24179067,-1.7709423
2,1.3942848,0.19413497,-1.658717
1,-1.1487154,0.5706391,0.69355434
1,2.9089932,-0.5304593,-2.5630212
4,0.32230324,0.50113785,-0.8483869
2,1.881788,-0.0709088,-1.9259781
4,-2.0514796,0.22845095,2.2263246
1,2.1376538,-0.21650997,-2.074023
4,0.5486741,0.5367678,-1.1598727
1,3.0711503,-0.5143251,-2.6089046
1,0.55367535,0.4045264,-1.0677888
3,0.061870936,0.52112955,-0.4619586
1,-0.5259035,0.20860621,0.48501602
3,0.20165807,0.25093335,-0.4365735
4,0.45034796,0.71590364,-1.2119311
2,0.07206616,0.2565179,-0.21830136
3,0.40048683,0.4990806,-0.89742815
2,2.8053193,-0.39819205,-2.5462039
4,0.31454024,0.22054361,-0.5844835
3,2.8131752,-0.46291208,-2.4779248
2,1.3004375,0.085982226,-1.4236747
1,3.0747545,-0.6238194,-2.4993756
3,1.237755,0.24740301,-1.635672
4,-0.20077291,0.17751753,0.12852347
4,-0.9353729,0.5223509,0.51534414
1,2.0594032,-0.042835813,-2.1214066
3,2.064824,-0.13503203,-2.087171
1,1.0788876,0.10997248,-1.2854079
3,2.455738,-0.43817317,-2.1093717
4,1.4837136,0.19495043,-1.8090814
2,1.7738379,-0.10357424,-1.7859179
2,0.8559265,0.6114284,-1.554011
1,1.6034476,-0.12983796,-1.5007435
3,0.9518972,0.62862235,-1.6559384
3,2.9328783,-0.42831928,-2.616279
1,2.4116783,-0.24148242,-2.290567
4,-0.27063626,0.09684278,0.30000892
3,1.1403488,0.32535857,-1.561082
1,0.12799107,0.27441388,-0.26312116
2,2.48171,-0.18018396,-2.437378
1,1.4353429,0.058775395,-1.6042596
2,0.57731366,0.29900455,-0.9423617
2,0.36362493,0.31623966,-0.6352131
1,0.42318296,0.34099323,-0.7860303
1,1.252029,0.20661642,-1.5573385
4,0.7230409,0.27748996,-1.0548517
1,2.1363056,-0.21792991,-2.0806966
2,1.4251665,-0.113517284,-1.3264092
3,1.497333,0.10092075,-1.7082416
3,0.6482245,0.27589655,-0.98909724
1,1.2599388,-0.06752962,-1.2078254
2,2.5306988,-0.15933679,-2.5662885
3,-0.10785486,0.70583117,-0.6010542
3,1.5830059,0.09036548,-1.7727422
3,0.5463908,0.21224865,-0.8545945
4,0.9646366,0.12937425,-1.1382983
1,0.13523054,0.16087466,-0.2696224
4,-1.1634198,0.37351727,0.9278005
1,1.8408253,-0.14347863,-1.7864443
1,1.5165107,0.26275605,-1.8358738
1,2.4982548,-0.29002976,-2.3430948
1,1.3004148,0.12704544,-1.5326738
4,1.3106261,0.31183916,-1.7719725
1,1.9957657,0.080916494,-2.2850733
1,2.24722,-0.2604463,-2.1016011
2,0.40733823,0.3532735,-0.8630186
4,1.9758146,0.08271757,-2.2037232
1,2.444124,-0.34022313,-2.2128704
4,-0.9794763,0.1934566,1.0737952
3,0.7887934,0.45175433,-1.3524309
1,-0.2404644,0.19409841,0.2881296
3,1.2940187,-0.093986675,-1.2087213
4,-2.2118964,0.46746618,1.9942209
2,0.21138448,0.21568273,-0.36745903
1,1.3344691,0.15481848,-1.5144256
4,2.1970196,0.031022549,-2.3068762
2,0.87430817,0.13031481,-1.0328008
4,0.25502115,0.52647704,-0.80631745
2,0.53939295,0.27177852,-0.8499864
1,1.6433307,-0.034696523,-1.695291
4,0.8230864,0.40652853,-1.266446
2,2.6584435,-0.43859148,-2.33776
1,2.4111416,-0.4373967,-2.0179977
2,1.4129316,0.12659872,-1.6209451
2,1.8813142,-0.1388467,-1.8693075
3,1.5097342,0.22376908,-1.9354194
2,1.8246562,-0.0018683448,-1.9868101
1,0.85589355,-0.16176225,-0.66394657
4,0.43550825,0.19275913,-0.5987373
2,1.7195394,0.077471964,-1.9273666
1,1.8881304,0.06612623,-2.0524156
1,2.5645325,-0.48405844,-2.16256
3,0.4999677,0.73875016,-1.2854358
1,2.8438737,-0.31670076,-2.674688
1,0.34580287,0.39564335,-0.8491091
2,1.0394374,0.24738632,-1.2839255
1,2.7605088,-0.48953354,-2.3793771
4,-0.4366729,0.45125502,0.08922166
3,1.7928612,0.01344401,-1.8757085
3,1.38309,0.04490493,-1.5570042
2,2.3481543,-0.4112916,-2.0364738
1,2.2885413,-0.53543425,-1.8391293
4,0.8696058,0.5450899,-1.4889725
1,3.1749535,-0.64184266,-2.6009736
1,1.6008857,-0.026510168,-1.6329125
1,1.1850327,0.21084267,-1.4901956
1,1.2214772,0.3917498,-1.6527303
1,0.65370166,0.06529754,-0.7141007
2,3.0468345,-0.7009445,-2.4912596
1,2.8904169,-0.58608943,-2.3721964
1,1.7245677,-0.092592254,-1.7092482
4,0.09671438,0.4464932,-0.52645624
1,0.89200336,0.2633958,-1.2260876
1,1.1646667,0.6353298,-1.8980004
2,3.3113694,-0.7425301,-2.65386
2,1.7677214,-0.13952705,-1.7033101
4,-0.15466416,0.24674259,-0.059049584
1,1.2660861,0.036221147,-1.3122367
3,0.7104345,0.30789864,-1.0159497
2,1.8341459,0.09427221,-2.0120342
3,1.6733758,0.09531172,-1.9113044
2,2.7928863,-0.5734201,-2.3335416
2,2.0798914,-0.14476387,-2.01507
3,1.8812973,0.029648907,-2.0245578
3,0.56105614,0.30362415,-0.92155457
4,0.44108438,0.1984783,-0.57715106
4,-0.7563544,0.51954406,0.2867787
1,2.4170344,-0.3329125,-2.1505554
1,2.150527,-0.05872599,-2.154838
4,1.0540845,0.33255118,-1.4242566
3,0.46402285,0.32141614,-0.7459412
3,2.097501,0.03197911,-2.2822537
4,3.0982823,-0.6553694,-2.5159628
4,2.15424,-0.06961954,-2.2609425
4,0.3757034,0.40787214,-0.7899999
1,2.3258266,-0.20401897,-2.2573729
3,0.5009977,0.10906747,-0.5765491
1,3.0456634,-0.63070273,-2.5965014
1,2.4065337,-0.34910548,-2.1770244
3,0.12985215,0.42471284,-0.5433893
4,1.696548,0.14908482,-1.8922902
4,0.1696213,0.23883574,-0.36362612
1,2.4004512,-0.21649732,-2.33141
1,0.17351933,0.3259995,-0.4203616
4,-0.7255888,0.58484757,0.33701196
2,1.9070648,0.27048045,-2.3327465
2,1.3550925,0.14822195,-1.5760052
1,1.2282337,0.22401749,-1.5233196
1,2.0624158,0.08500154,-2.2228825
3,0.66895413,0.19000955,-0.87694395
2,1.1738523,0.19420664,-1.4704193
3,1.7600396,-0.043172177,-1.8549256
2,-0.4284864,0.61992824,-0.13074908
1,1.6947656,-0.07522763,-1.6639943
4,-0.8220321,0.60567075,0.3563335
1,0.8019652,0.19207068,-1.0299953
2,2.0965815,-0.018613942,-2.2176087
2,1.0558412,0.10332518,-1.2164925
4,-0.44965124,0.48060513,0.055608004
1,-0.33122855,0.60187835,-0.27711412
2,1.2109305,0.39442348,-1.6698239
4,-1.3321441,0.5824,0.95542926
1,2.3167868,-0.22953023,-2.1303692
4,1.3402629,0.10220869,-1.5407089
4,1.673188,0.21226828,-1.9617527
1,1.2756817,0.11821814,-1.4137125
1,1.8345921,-0.16532072,-1.6894804
2,0.65131825,0.004912056,-0.6393314
1,2.7226691,-0.5033222,-2.328502
1,1.1067361,0.34731686,-1.5733258
1,2.1781905,-0.3009476,-1.9507235
1,0.69900554,0.23909657,-0.9712237
1,2.3706887,-0.19362955,-2.26945
2,2.0828516,-0.27119637,-1.8725873
1,0.85391444,0.20409518,-1.0598651
1,0.3724855,0.37928027,-0.76188153
1,1.4113803,0.06673959,-1.558854
1,2.3019574,-0.18942401,-2.235024
4,-1.5815166,0.4774201,1.246709
3,1.293881,-0.09230327,-1.2131605
4,-0.3887827,0.32073975,0.16790843
4,1.5019829,-0.008223884,-1.5806171
1,1.1975042,0.49555707,-1.8853046
4,0.47491986,0.22919804,-0.6580521
1,3.093948,-0.4956193,-2.689269
4,1.1169633,0.39903486,-1.647844
1,1.6071364,-0.08007654,-1.6020782
1,2.1675942,-0.13086468,-2.114119
4,-0.25733274,0.35038495,-0.045485057
1,0.94482857,0.3417955,-1.3022935
1,2.6897914,-0.35358793,-2.4320698
2,0.39328045,0.23675893,-0.6445184
2,1.2583584,0.12691544,-1.4677169
3,0.67931694,0.6322084,-1.393309
1,1.4059553,-0.01656999,-1.4516245
1,1.0480846,0.082333416,-1.1505407
4,1.4868743,0.20875548,-1.8536032
2,0.06206196,0.21378298,-0.21522537
4,2.1638436,-0.16834117,-2.1089823
2,0.88475955,0.2905231,-1.2270557
3,2.9505813,-0.52835953,-2.524734
3,0.8618886,0.07920091,-1.0049583
4,0.18659794,0.35146654,-0.517997
2,2.2168672,-0.23558973,-2.1472228
3,1.0635306,0.15410347,-1.2980344
4,-0.07627307,0.369628,-0.18934205
2,0.7054971,0.28205216,-1.0888002
4,-0.17174456,0.2075899,0.084488705
1,1.8049961,-0.09458134,-1.8349247
1,0.49993378,0.15086877,-0.61865455
1,-0.43206346,0.5312819,-0.049035944
1,1.7731739,0.17061482,-2.1381452
2,0.8369272,0.23137747,-1.2172848
4,-0.4686935,0.3482448,0.20706046
3,0.8602535,0.2006848,-1.0688014
4,-0.87133527,0.37201774,0.6898992
1,1.5046322,-0.12039725,-1.4095758
3,0.8124062,0.2608348,-1.0994979
1,2.6177895,-0.349823,-2.4292018
3,1.4013126,0.11124565,-1.6309824
4,0.19050638,0.38125604,-0.577729
3,-1.241917,1.1542125,0.13346761
1,2.1630456,-0.3231581,-1.9329797
2,0.96826017,0.24938472,-1.304001
1,1.5552738,0.090466976,-1.7347004
2,0.032243777,0.06325531,0.0049583837
2,2.6103323,-0.1869667,-2.5817275
4,0.5179916,0.4088567,-0.93585
4,-0.16626059,0.5461924,-0.34038273
3,0.5468489,0.49484318,-1.1231817
4,0.19405384,0.27940542,-0.4065969
3,-1.3705521,0.2855718,1.2838393
3,1.1727694,-0.06482299,-1.1112157
1,3.141207,-0.6784712,-2.6380734
4,2.3882377,-0.2725649,-2.2206385
2,2.5528722,-0.34331548,-2.3616202
3,0.5846582,0.4158969,-1.0639906
3,2.4840758,-0.36428416,-2.3601909
2,3.0392246,-0.65520847,-2.440532
1,2.4022837,-0.14676757,-2.46672
4,-0.22243617,0.52402717,-0.21807933
4,1.3047699,0.37141544,-1.8344997
2,1.2747204,0.106385976,-1.4015719
2,1.3088366,0.42118323,-1.8263718
1,2.4677978,-0.19476235,-2.3728375
2,0.94243413,0.47547406,-1.5053339
2,1.4124153,0.2239658,-1.7236108
2,-0.78886294,0.28420156,0.65638506
2,2.0682766,-0.1766613,-2.0325825
1,2.9442577,-0.5794075,-2.5820718
1,2.2649996,-0.15288676,-2.25208
1,0.8304181,-0.043487094,-0.77962136
1,2.448006,-0.44393188,-2.0559793
2,2.9116273,-0.5112796,-2.493225
1,2.1379204,-0.16441986,-2.1014123
3,0.17623861,0.22870821,-0.29621074
4,1.076017,0.6253688,-1.7580732
1,1.6712966,-0.10273351,-1.6543552
4,0.216201,0.29764694,-0.49915937
1,0.8387879,0.47219115,-1.4385494
1,2.367663,-0.43012625,-1.8976198
4,0.2535589,0.43846548,-0.70294285
2,1.8345131,-0.10057192,-1.8271112
1,3.1599007,-0.677006,-2.6702726
1,1.0661979,-0.03700567,-0.99929404
3,0.65541905,0.620646,-1.3761207
1,2.5600703,-0.4829194,-2.1585615
3,0.10705432,0.2825951,-0.37045643
2,0.44994846,0.3149438,-0.76945144
1,1.1053531,0.15156324,-1.3000098
2,2.146708,-0.17318551,-2.0675557
2,1.7619638,0.08493969,-1.9493663
2,1.747585,-0.17972852,-1.6113716
2,1.4984622,-0.08916066,-1.4163828
1,1.264759,0.29981804,-1.7075969
2,1.6015681,0.039462507,-1.7068456
4,2.099529,0.17713547,-2.3568664
4,0.73682207,0.45076472,-1.2663282
4,-0.096034065,0.30758184,-0.12037022
4,0.19123936,0.33395606,-0.43924168
2,3.267776,-0.69299924,-2.788315
1,1.9788287,-0.07265268,-1.9947621
4,1.6825203,0.117923886,-1.9152368
1,1.0851989,0.23878764,-1.4615401
1,1.9140729,-0.18787387,-1.8130902
2,1.3611093,0.32628542,-1.7813884
3,0.6383146,0.32691067,-1.0398988
4,0.53696483,0.26334894,-0.8658296
3,1.5640919,-0.014095303,-1.7030861
3,1.6281415,0.20503856,-1.9013023
4,0.70209485,0.18995282,-0.81904423
3,0.49214578,0.56499,-1.0648007
2,-0.08681513,0.30320704,-0.1319749
3,-0.40025008,0.38817638,0.09839513
3,-0.114191905,0.1255258,0.17010754
2,1.1187382,0.30383712,-1.5118581
3,-0.5652999,0.076877974,0.7589469
4,1.1183805,0.16762777,-1.3298275
4,-0.22664724,0.40563834,-0.10598118
1,1.791482,-0.017177261,-1.8771569
1,1.8677,-0.07487481,-1.8975699
1,2.636665,-0.29599053,-2.4254575
2,0.8386064,0.08310805,-0.9488436
3,-0.541768,0.25060338,0.47672856
3,-0.55246836,0.23518021,0.46448317
2,2.039389,-0.15377857,-1.9775985
4,0.44905832,0.10043917,-0.48398325
3,-0.131264,0.2452863,-0.045811705
3,1.2737951,0.13604224,-1.4636533
4,-1.3871154,0.67196345,0.868256
4,-0.09746918,0.13919713,0.12423485
2,-0.7529101,0.02045247,1.0759815
1,1.1513178,-0.076510385,-1.088421
4,1.5211527,0.26834768,-1.8880779
3,1.1601245,0.15254031,-1.359588
2,1.4871287,0.23355116,-1.8595778
4,0.971466,0.06774868,-1.0830413
4,0.84295696,0.628468,-1.5404207
2,1.762661,-0.010233827,-1.8653635
2,0.9602906,0.31354553,-1.3088821
3,-0.15503295,0.4148985,-0.07588204
2,0.62754995,0.13441171,-0.7997461
2,0.52715284,0.27948886,-0.82023674
1,2.5983362,-0.47528112,-2.284007
4,0.3815201,0.17024148,-0.5301163
1,2.5144436,-0.1438364,-2.3944693
4,0.81168383,0.24010788,-1.1411426
1,0.20913666,0.13215725,-0.27509117
3,1.1670265,0.24657701,-1.5411662
1,-0.00353897,0.22481129,-0.23241022
3,1.2082772,0.17883395,-1.4951742
1,0.7481481,0.2605068,-1.0026205
4,-0.630568,0.050694793,0.8113449
1,1.153909,0.15140556,-1.3482152
4,-0.18943202,0.34073776,-0.099380426
4,0.19532746,0.20876123,-0.36256
3,0.25321376,0.2161884,-0.381572
4,1.4261749,0.06301111,-1.5400519
2,0.7238906,0.22523639,-0.93216753
1,0.5081754,0.21156318,-0.77582043
1,0.84869343,0.22561121,-1.098937
4,0.8332494,-0.03547243,-0.7718632
3,0.36239913,0.34476388,-0.67712
1,-0.05603924,0.17621984,-0.008030478
2,2.1931581,-0.21714821,-2.077078
2,0.36025918,0.097730376,-0.37546033
3,1.410341,0.03803674,-1.5537912
4,0.46796197,0.4919722,-1.0481726
3,0.399898,0.59158,-1.0334349
3,2.544978,-0.22240393,-2.4595442
1,0.076139316,0.494349,-0.5858023
4,0.65516347,0.1971864,-0.91823995
1,0.8076413,0.19870774,-1.0060202
1,2.7472322,-0.45542812,-2.3866553
4,1.4691466,0.13429709,-1.7061073
4,-0.08554335,0.4403671,-0.34619647
1,0.997798,0.18150586,-1.2572767
1,1.0611771,0.14315481,-1.2753631
3,0.6749614,0.19404286,-0.821995
3,0.6331512,0.5310763,-1.2010556
2,2.6872325,-0.4700637,-2.2646687
3,0.21502887,0.19950253,-0.31813297
1,1.4105074,0.36559594,-1.870844
1,1.8684585,0.13869494,-2.0962732
1,1.708436,-0.005229119,-1.7741488
4,-0.9745921,0.44827026,0.5981216
1,1.4202837,0.3685851,-1.8538765
2,1.7873619,-0.07390422,-1.8120867
4,1.2705135,0.37831587,-1.7524685
2,2.4357345,-0.35867256,-2.1411512
2,-0.09806228,0.17778383,-0.024610117
4,0.5614882,0.3128323,-0.94553864
1,1.1674415,0.18376969,-1.4052888
4,0.33215111,0.6047687,-0.96679544
2,1.0229123,0.26811612,-1.3778813
2,2.638139,-0.38916916,-2.345754
3,0.817885,0.2148682,-1.0966313
1,1.4190762,0.07388505,-1.5436556
4,2.2275417,-0.072206825,-2.2880852
1,1.4569724,0.15605988,-1.7562057
1,3.1156023,-0.60676587,-2.7047548
1,1.8861587,0.0063696057,-2.0710542
1,-0.525679,0.72197235,-0.21545002
3,-0.05609017,0.26115888,-0.16323689
1,1.2312217,0.0011910424,-1.2608566
1,1.8316294,-0.1258929,-1.7694055
2,2.6412494,-0.3840714,-2.3707554
1,1.6340784,0.071621,-1.8522935
4,0.45159048,0.34101665,-0.82483274
1,-0.35487413,0.3529632,0.054738
2,0.9303066,0.29554206,-1.3129613
1,2.7902527,-0.46641392,-2.3656921
1,0.6946144,0.21436293,-0.99203134
3,0.4838944,0.22896616,-0.7585124
3,0.7846053,0.5037718,-1.4218491
2,2.2461743,-0.07117392,-2.3511794
3,0.7504161,0.31854862,-1.1173784
1,2.7003307,-0.35721457,-2.4913852
3,0.80477846,0.2800098,-1.1225262
1,1.0723418,0.1085895,-1.2967685
1,0.72406024,0.675501,-1.5078318
3,-0.44727254,0.39604217,0.18111992
4,3.150104,-0.6014484,-2.6949341
1,3.1860163,-0.6518048,-2.5692787
4,-0.0744687,0.17932765,0.0019031838
4,1.393547,0.1065737,-1.5841144
1,2.96832,-0.51826894,-2.4526737
1,2.1616786,0.072538525,-2.489538
2,1.2730461,0.048528694,-1.4024924
1,2.957976,-0.61337256,-2.5085351
3,-0.11756128,0.38193125,-0.19635665
1,2.981051,-0.53670716,-2.5543332
2,0.8250529,0.26015025,-1.1474117
4,0.7724145,0.17621474,-1.0081625
4,0.281165,0.8197035,-1.149901
1,0.29654482,0.24955662,-0.5504923
4,1.3062881,0.4481567,-1.9711841
3,-2.6111414,-0.12750554,3.266493
1,2.2540696,-0.08396673,-2.2077947
1,1.2913663,0.07697868,-1.4030666
1,2.338275,-0.23523623,-2.2229583
4,0.7394682,0.27216083,-1.0424263
1,2.7873514,-0.6418593,-2.2794783
1,1.0637182,-0.04271916,-1.1131035
4,1.433749,0.61481965,-2.1968622
3,0.46272764,-0.04954724,-0.29827842
4,1.4779055,-0.062444527,-1.4534005
4,2.113521,0.00010125339,-2.2811456
2,-0.37129286,0.35983926,0.074947506
3,0.96682566,0.12882464,-1.1532334
4,1.8669715,-0.01998651,-1.9525286
2,1.9427538,-0.032572784,-1.986554
4,0.46034494,0.4451691,-0.94464123
4,0.41893774,0.76279247,-1.1714598
2,1.4343923,0.25896114,-1.8259282
4,0.85042256,0.458247,-1.4376637
1,1.2129836,-0.10478511,-1.1602685
3,1.0296056,0.07446117,-1.1621227
1,2.8728368,-0.54491574,-2.4576104
2,1.0736434,0.23484753,-1.3695016
1,2.8915203,-0.46916014,-2.5680416
1,3.137064,-0.7673896,-2.4676948
4,-0.14266187,0.34435183,-0.13303095
3,1.0023464,0.32086384,-1.3910099
1,2.4149904,-0.20314673,-2.3224647
3,-1.4177308,0.9396314,0.52548003
4,2.7848392,-0.41684276,-2.426632
1,2.8184104,-0.5212346,-2.4373999
1,1.6718254,-0.16548993,-1.5426632
1,3.3886323,-0.80746824,-2.709024
4,0.10496172,0.7311791,-0.8097052
1,0.122532874,0.31920558,-0.39350304
4,1.4240872,0.09490708,-1.6899967
3,-0.064132586,0.24830781,-0.044484667
1,0.7777925,0.27629095,-1.1615006
2,0.7283338,-0.0044656843,-0.63704056
2,0.8571854,0.34688812,-1.3507968
4,0.8948685,-0.006955553,-0.8512534
3,2.0723062,-0.11154129,-2.0443487
4,0.6233781,0.23093347,-0.9417088
4,0.02938224,0.60841954,-0.7068894
2,0.36726448,0.015800279,-0.32483703
1,1.9731827,0.13260572,-2.2427902
1,1.6086106,-0.014706459,-1.6770624
3,1.253344,0.2204669,-1.5949218
3,0.45053196,0.35713404,-0.7774316
1,2.3031738,-0.28386056,-2.1283135
4,0.5020453,0.45022386,-1.0481415
4,-0.07031678,0.48835117,-0.4023703
1,1.9524184,-0.17997141,-1.8375279
1,1.92045,-0.056863997,-2.0224433
2,1.4259932,0.053625554,-1.503028
4,0.15393977,0.38564056,-0.49552807
4,0.6299022,0.48076499,-1.1781687
4,1.4304099,0.053366825,-1.5912296
1,1.553578,-0.053848334,-1.5932328
1,3.2835112,-0.9901471,-2.479373
4,0.058054004,0.53009427,-0.6001478
1,3.075651,-0.6840588,-2.4621434
1,1.7435277,-0.13954356,-1.686984
4,1.5042826,0.09820977,-1.7775003
3,0.98663133,0.19870879,-1.2364264
2,2.2775812,-0.27360994,-2.0768867
2,2.8739486,-0.5280397,-2.484991
3,0.98150176,0.36052424,-1.3698568
4,-0.8759211,0.42780977,0.5442494
1,1.9377989,-0.05206082,-2.032309
4,0.08633502,0.21774478,-0.2757566
1,3.3198326,-0.7627183,-2.6903827
4,0.058810253,0.46563768,-0.51515615
2,0.32193214,0.20762461,-0.5608422
4,0.6353367,0.07042931,-0.6776006
2,1.6182554,0.1498541,-1.8879111
4,2.5847611,-0.1677306,-2.711425
1,1.3026097,0.16630153,-1.6261164
1,1.3668044,-0.00079252943,-1.4935963
1,0.30383343,0.26135176,-0.6102644
1,2.7023814,-0.48148918,-2.400475
1,2.7156448,-0.301704,-2.648557
2,1.8129332,-0.18189044,-1.6242183
1,0.5007383,0.34702343,-0.88648313
3,0.70877874,0.14075424,-0.87843055
1,1.8189688,0.17027432,-2.1405206
1,3.187068,-0.6480899,-2.6574385
2,0.6679305,0.19048254,-0.9296454
1,1.9736106,-0.08544193,-1.9612044
1,0.89056164,0.3657508,-1.3514479
4,1.9819837,-0.0867403,-1.9185501
1,1.7676959,-0.16195296,-1.7269609
3,0.6719451,0.20979849,-0.93951166
1,2.674168,-0.51022965,-2.2591522
4,-0.4650243,0.48983443,0.008343246
2,1.0523078,0.08169811,-1.2356234
1,2.5670614,-0.16740508,-2.5232017
4,0.37514657,0.45453703,-0.8033967
1,3.0461924,-0.7350401,-2.4320068
1,2.7428825,-0.48611975,-2.3864012
3,0.4634204,0.26558864,-0.738398
3,2.6164267,-0.30376655,-2.4053986
3,0.7891251,0.2676853,-1.1313604
1,0.9517284,0.21046762,-1.2259558
3,0.5601529,0.27202606,-0.81933933
3,-0.4316295,0.2710538,0.31942385
2,0.13302067,0.2652318,-0.2928805
2,1.0578363,0.1846901,-1.2702012
3,-0.8463432,0.4376045,0.5179299
4,0.81850356,0.257084,-1.110634
1,1.0365902,-0.22687642,-0.743763
3,-0.17184615,0.18032463,0.14827412
